Anno;Codice Regione;Descrizione Regione;Codice Azienda;Codice struttura;Denominazione struttura;Indirizzo;Codice Comune;Comune;Sigla provincia;Codice tipo struttura;Descrizione tipo struttura
2013;15;CAMPANIA             ;908;150908;AZIENDA UNIVERSITARIA POLICLINICO;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2013;15;CAMPANIA             ;909;150909;UNIV.STUDI NAPOLI-FEDERICO II-FAC.MEDIC.;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2013;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA                     ;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2014;15;CAMPANIA             ;901;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;902;150902;A.O.SANTOBONO-PAUSILIPON;VIA CROCE ROSSA 8;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;903;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;904;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO                              ;65116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università
2014;15;CAMPANIA             ;905;150905;AZIENDA OSPEDALIERA S.G. MOSCATI;C.daAMORETTA                            ;64008;AVELLINO                                ;AV;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;906;150906;AZIENDA OSPEDALE `G.RUMMO`;VIA DELL`ANGELO,1;62008;BENEVENTO                               ;BN;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;907;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO             ;61022;CASERTA                                 ;CE;0;Azienda Ospedaliera
2014;15;CAMPANIA             ;908;150908;AZIENDA UNIVERSITARIA POLICLINICO;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2014;15;CAMPANIA             ;909;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2014;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA                     ;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2015;15;CAMPANIA             ;901;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;902;150902;A.O.SANTOBONO-PAUSILIPON;VIA CROCE ROSSA 8;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;903;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;904;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO                              ;65116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università
2015;15;CAMPANIA             ;905;150905;AZIENDA OSPEDALIERA S.G. MOSCATI;C.daAMORETTA                            ;64008;AVELLINO                                ;AV;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;906;150906;AZIENDA OSPEDALE `G.RUMMO`;VIA DELL`ANGELO,1;62008;BENEVENTO                               ;BN;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;907;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO             ;61022;CASERTA                                 ;CE;0;Azienda Ospedaliera
2015;15;CAMPANIA             ;908;150908;AZIENDA UNIVERSITARIA POLICLINICO;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2015;15;CAMPANIA             ;909;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2015;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA                     ;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2016;15;CAMPANIA             ;901;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;902;150902;A.O.SANTOBONO-PAUSILIPON;VIA CROCE ROSSA 8;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;903;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;904;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO                              ;65116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università
2016;15;CAMPANIA             ;905;150905;AZIENDA OSPEDALIERA S.G. MOSCATI;C.daAMORETTA                            ;64008;AVELLINO                                ;AV;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;906;150906;AZIENDA OSPEDALE `G.RUMMO`;VIA DELL`ANGELO,1;62008;BENEVENTO                               ;BN;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;907;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO             ;61022;CASERTA                                 ;CE;0;Azienda Ospedaliera
2016;15;CAMPANIA             ;908;150908;AZIENDA OSPEDALIERA UNIVERSITARIA UNICAM;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2016;15;CAMPANIA             ;909;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2016;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA                     ;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2017;15;CAMPANIA             ;901;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;902;150902;A.O.SANTOBONO-PAUSILIPON;VIA CROCE ROSSA 8;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;903;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;904;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO                              ;65116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università
2017;15;CAMPANIA             ;905;150905;AZIENDA OSPEDALIERA S. G. MOSCATI;C.da Amoretta;64008;AVELLINO                                ;AV;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;906;150906;AZIENDA OSPEDALE `G.RUMMO`;VIA DELL`ANGELO,1;62008;BENEVENTO                               ;BN;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;907;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO             ;61022;CASERTA                                 ;CE;0;Azienda Ospedaliera
2017;15;CAMPANIA             ;908;150908;AZIENDA OSPEDALIERA UNIVERSITARIA UNICAM;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2017;15;CAMPANIA             ;909;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2017;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA                     ;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2018;15;CAMPANIA             ;901;150901;AZIENDA OSPEDALIERA 'A. CARDARELLI';VIA A.CARDARELLI 9;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;902;150902;A.O.SANTOBONO-PAUSILIPON;VIA DELLA CROCE ROSSA 8;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;903;150903;A.zienda Ospedaliera dei Colli;Via L. Bianchi;63049;NAPOLI                                  ;NA;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;904;150904;A.O.OO.RR.S.GIOVANNI DI DIO E RUGGI D`AR;S.LEONARDO;65116;SALERNO                                 ;SA;2.2;Azienda Ospedaliera integrata con l'Università
2018;15;CAMPANIA             ;905;150905;AZIENDA OSPEDALIERA S. G. MOSCATI;C.da Amoretta;64008;AVELLINO                                ;AV;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;906;150906;AZIENDA OSPEDALE `SAN PIO`;VIA DELL`ANGELO,1;62008;BENEVENTO                               ;BN;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;907;150907;A.O. SANT'ANNA E SAN SEBASTIANO  CASERTA;VIA PALASCIANO;61022;CASERTA                                 ;CE;0;Azienda Ospedaliera
2018;15;CAMPANIA             ;908;150908;AZIENDA OSPEDALIERA UNIVERSITARIA UNICAM;VIA COSTANTINOPOLI, 104;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2018;15;CAMPANIA             ;909;150909;A.O.U. 'FEDERICO II' DI NAPOLI;VIA SERGIO PANSINI 5;63049;NAPOLI                                  ;NA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2018;15;CAMPANIA             ;910;150910;ISTITUTO NAZIONALE TUMORI DI NAPOLI;VIA MARIANO SEMMOLA;63049;NAPOLI                                  ;NA;3.1;IRCCS pubblico
2011;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2011;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2011;16;PUGLIA               ;907;160907;AO Univ Consorziale Policlinico di Bari;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.2;Azienda Ospedaliera integrata con l'Università
2011;16;PUGLIA               ;910;160910;Azienda Ospedaliera'Ospedali Riuniti';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2012;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2012;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2012;16;PUGLIA               ;907;160907;AO Univ Consorziale Policlinico di Bari;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.2;Azienda Ospedaliera integrata con l'Università
2012;16;PUGLIA               ;910;160910;Azienda Ospedaliera'Ospedali Riuniti';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2013;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2013;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2013;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.2;Azienda Ospedaliera integrata con l'Università
2013;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2014;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2014;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2014;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2014;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2015;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2015;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2015;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2015;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2016;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2016;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2016;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2016;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2017;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2017;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2017;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2017;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2018;16;PUGLIA               ;901;160901;ISTITUTO TUMORI GIOVANNI PAOLO II;VIALE ORAZIO FLACCO N.65;72006;BARI                                    ;BA;3.1;IRCCS pubblico
2018;16;PUGLIA               ;902;160902;IRCCS 'SAVERIO DE BELLIS';Via Turi, 27;72017;CASTELLANA GROTTE                       ;BA;3.1;IRCCS pubblico
2018;16;PUGLIA               ;907;160907;AO UNIV. CONS. POLICLINICO BARI;P.zza G. Cesare 11;72006;BARI                                    ;BA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2018;16;PUGLIA               ;910;160910;AO UNIV. 'OO RR FOGGIA';Viale Luigi Pinto;71024;FOGGIA                                  ;FG;2.2;Azienda Ospedaliera integrata con l'Università
2011;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';C/DA MACCHIA ROMANA POTENZA             ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2011;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2012;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';C/DA MACCHIA ROMANA POTENZA             ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2012;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2013;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc  ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2013;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2014;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc  ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2014;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2015;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc  ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2015;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2016;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc  ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2016;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2017;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc  ;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2017;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2018;17;BASILICATA           ;901;170901;AZIENDA OSPEDALIERA REGIONALE 'S. CARLO';Via Potito Petrone snc;76063;POTENZA                                 ;PZ;0;Azienda Ospedaliera
2018;17;BASILICATA           ;910;170910;C.R.O.B. - I.R.C.C.S.;Via Padre Pio 1;76066;RIONERO IN VULTURE                      ;PZ;3.1;IRCCS pubblico
2011;18;CALABRIA             ;201;180916;INRCA;C.DA MUOIO PICCOLO                      ;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2011;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2011;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2011;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2011;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2012;18;CALABRIA             ;201;180916;INRCA;C.DA MUOIO PICCOLO                      ;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2012;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2012;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2012;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2012;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2013;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2013;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2013;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2013;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2013;18;CALABRIA             ;916;180916;INRCA;C.DA MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2014;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2014;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2014;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2014;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2014;18;CALABRIA             ;916;180916;INRCA;C.DA  MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2015;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2015;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2015;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2015;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2015;18;CALABRIA             ;916;180916;INRCA;C.DA  MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2016;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA SAN MARTINO;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2016;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2016;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2016;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2016;18;CALABRIA             ;916;180916;INRCA;C.DA  MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2017;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA          ;VIA SAN MARTINO                         ;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2017;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2017;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2017;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2017;18;CALABRIA             ;916;180916;INRCA;C.DA  MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2018;18;CALABRIA             ;912;180912;AZIENDA OSPEDALIERA DI COSENZA;VIA Felice Migliori;78045;COSENZA                                 ;CS;0;Azienda Ospedaliera
2018;18;CALABRIA             ;913;180913;Azienda Ospedaliera Pugliese De Lellis;Viale Pio X;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2018;18;CALABRIA             ;914;180914;A.O. MATER DOMINI CATANZARO;VIALE EUROPA LOC. GERMANETO;79023;CATANZARO                               ;CZ;0;Azienda Ospedaliera
2018;18;CALABRIA             ;915;180915;Azienda Osp.  Bianchi-Melacrino-Morelli;VIA PROVINCIALE SPIRITO SANTO, 24;80063;REGGIO DI CALABRIA                      ;RC;0;Azienda Ospedaliera
2018;18;CALABRIA             ;916;180916;INRCA;C.DA  MUOIO PICCOLO;78045;COSENZA                                 ;CS;3.1;IRCCS pubblico
2011;19;SICILIA              ;921;190921;A.O. per l'Emergenza Cannizzaro;via Messina 829;87015;CATANIA                                 ;CT;0;Azienda Ospedaliera
2011;19;SICILIA              ;922;190922;ARNAS GARIBALDI;PIAZZA SANTA MARIA DI GESU', 5/7;87015;CATANIA                                 ;CT;0;Azienda Ospedaliera
2011;19;SICILIA              ;923;190923;A.O.U. POLICLINICO - VITTORIO EMANUELE;VIA SANTA SOFIA 78;87015;CATANIA                                 ;CT;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2011;19;SICILIA              ;924;190924;aorpapardopiemonte;contrada papardo;83048;MESSINA                                 ;ME;0;Azienda Ospedaliera
2011;19;SICILIA              ;925;190925;Azienda Osp. Univ. G. Martino;viale gazzi;83048;MESSINA                                 ;ME;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2011;19;SICILIA              ;926;190926;A.O.R Villa Sofia Cervello;Viale Strasburgo, 233;82053;PALERMO                                 ;PA;0;Azienda Ospedaliera
2011;19;SICILIA              ;927;190927;Azienda Ospedaliera 'Civico-Di Cristina-;Piazza Nicola Leotta, 4;82053;PALERMO                                 ;PA;0;Azienda Ospedaliera
2011;19;SICILIA              ;928;190928;AZ.OSP.UNIV.P.GIACCONE;Via del Vespro n. 129;82053;PALERMO                                 ;PA;2.1;Azienda Ospedaliera universitaria integrata con il Servizio Sanitario Nazionale
2011;19;SICILIA              ;960;190960;IRCCS Centro Neurolesi 'Bonino Pulejo';s.s. 113 Contrada Casazza;83048;MESSINA                                 ;ME;3.1;IRCCS pubblico
